modlist_label,mo2_instance,profile,mod_name,mod_priority,plugin_file,plugin_path,form_id,editor_id,full_name,full_name_source,armor_category,bod_template_type,keyword_category,armor_rating,value,weight,biped_slots,biped_slot_numbers,keyword_edids,keyword_form_ids,material_keywords,armor_slot_keywords,vendor_keywords,enchantment_form_id,template_form_id,male_world_model,female_world_model
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0253413C,zzVcgFatGauntlets,Heretic of Mara Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,200,10.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialMoonstone,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD9,ArmorMaterialMoonstone,ArmorGauntlets,VendorItemArmor,,,Armor\VigCgT\ue\Nkds\ft\FatGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x025365C3,zzVcgGothGauntlets,Pelinal's Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,300,3.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialEbony,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD8,ArmorMaterialEbony,ArmorGauntlets,VendorItemArmor,,,Armor\VigCgT\ue\AhSg\goth\GothGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x025365C7,zzVcgGothGauntletsRust,Pelinal's Gauntlets (Rusty),plugin,Heavy,Heavy,Heavy,0.0,250,3.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialEbony,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD8,ArmorMaterialEbony,ArmorGauntlets,VendorItemArmor,,,Armor\VigCgT\ue\AhSg\gothR\GothGauntletsRustGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x025365CC,zzVcgGothGauntletsPelinal,Pelinal's Gauntlets (Rusty),plugin,Heavy,Heavy,Heavy,0.0,250,3.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialEbony,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD8,ArmorMaterialEbony,ArmorGauntlets,VendorItemArmor,,,Armor\VigCgT\ue\AhSg\gothR\GothGauntletsRustGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0210ECE3,zzzCHArmorLazaHelmetDark,Knight of the Lake Helmet,plugin,Heavy,Heavy,Heavy,0.0,375,8.0,Head; Hair; Circlet; Ears,30; 31; 42; 43,ArmorHeavy; VendorItemArmor; ArmorHelmet; ArmorMaterialDaedric,0x0006BBD2; 0x0008F959; 0x0006C0EE; 0x0006BBD4,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,Armor\AoM\lancelot\DarkLancelotHelmetGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0210ECE2,zzzCHArmorLazaGauntletsDark,Knight of the Lake Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,200,6.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialDaedric,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD4,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\lancelot\DarkLancelotGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0210ECE1,zzzCHArmorLazaCuirassDark,Knight of the Lake Cuirass,plugin,Heavy,Heavy,Heavy,0.0,700,25.0,Body,32,ArmorHeavy; VendorItemArmor; ArmorCuirass; ArmorMaterialDaedric,0x0006BBD2; 0x0008F959; 0x0006C0EC; 0x0006BBD4,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\AoM\lancelot\DarkLancelotCuirassGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0210ECE0,zzzCHArmorLazaBootsDark,Knight of the Lake Boots,plugin,Heavy,Heavy,Heavy,0.0,200,5.0,Feet,37,ArmorHeavy; VendorItemArmor; ArmorBoots; ArmorMaterialDaedric,0x0006BBD2; 0x0008F959; 0x0006C0ED; 0x0006BBD4,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Armor\AoM\lancelot\DarkLancelotBootsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x02102603,zzzCHArmorStendarrKnightGauntletsGold,Knight of Stendarr Gauntlets (Gold),plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Vinland\IkaKnightGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0253E51C,zzVcgCrs3Boots,Blood-Cursed Knight Boots,plugin,Heavy,Heavy,Heavy,0.0,375,3.0,Feet,37,ArmorHeavy; ArmorMaterialDaedric; ArmorBoots; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0ED; 0x0008F959,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Armor\VigCgT\dremorn\Cursed3\Cur3BootsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0253E51D,zzVcgCrs3Cuirass,Blood-Cursed Knight Armor,plugin,Heavy,Heavy,Heavy,0.0,1200,18.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\VigCgT\dremorn\Cursed3\Cur3TorsoGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0253E51E,zzVcgCrs3Gauntlets,Blood-Cursed Knight Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,425,3.0,Hands,33,ArmorHeavy; ArmorMaterialDaedric; ArmorGauntlets; VendorItemArmor; PerkFistsDaedric,0x0006BBD2; 0x0006BBD4; 0x0006C0EF; 0x0008F959; 0x0002C17B,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Armor\VigCgT\dremorn\Cursed3\Cur3GauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0253E51F,zzVcgCrs3Helmet,Blood-Cursed Knight Helmet,plugin,Heavy,Heavy,Heavy,0.0,800,4.5,Head; Hair; Circlet; Ears,30; 31; 42; 43,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,Armor\VigCgT\dremorn\Cursed3\Cur3HelmetGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x02124F26,zzzCHArmorJulianosKnightGauntlets,Knight of Julianos Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\katarina\KatarinaGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0212DCA7,zzzCHArmorZenitharKnightGauntlets,Knight of Zenithar Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\zenithar\ZenitharGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0254645D,zzzCHCrXivkynCuirassA01,Xivkyn Armor,plugin,Heavy,Heavy,Heavy,0.0,640,38.0,Body; Amulet,32; 35,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0254645E,zzzCHCrXivkynCuirassA02,Xivkyn Armor,plugin,Heavy,Heavy,Heavy,0.0,640,38.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0254645F,zzzCHCrXivkynCuirassB,Xivkyn Armor,plugin,Heavy,Heavy,Heavy,0.0,640,38.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x02546460,zzzCHCrXivkynCuirassC,Xivkyn Armor,plugin,Heavy,Heavy,Heavy,0.0,640,38.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x0212B49A,zzzCHArmorJulianosKnightGauntlets_steel,Knight of Julianos Gauntlets (Steel),plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\katarina\KatarinaGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x02132DC8,zzzCHArmorZenitharKnightGauntlets_steel,Knight of Zenithar Gauntlets (Steel),plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\zenithar\ZenitharGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT Voiced - English Addon,1185,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT Voiced - English Addon\Vigilant.esm,0x02136B1B,zzzCHArmorDibellaKnightGauntlets,Knight of Dibella Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,2.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\dibella\DibellaGloveGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0215BAE3,zzzCHArmorAkatoshKnightGauntlets,Akatosh Knight Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\akatosh\AkatoshGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0215CE28,zzzCHArmorAkatoshKnightGauntlets_rust,Akatosh Knight Gauntlets (Rust),plugin,Heavy,Heavy,Heavy,0.0,100,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\akatosh\AkatoshGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x02162E2B,zzzCHArmorTalosKnightGauntlets,Talos Knight Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Talos\TalosGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x02164165,zzzCHArmorTalosKnightGauntlets_Rust,Talos Knight Gauntlets (Rust),plugin,Heavy,Heavy,Heavy,0.0,100,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Talos\TalosGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0218782B,zzzCHArmorMinosGauntlets,Morihaus Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,200,6.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialEbony,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBD8,ArmorMaterialEbony,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Minos\MinosGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x021B3216,zzzCHArmorArkayKnightGauntlets,Arkay Knight Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,125,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Arkay\ArkayGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x021B454F,zzzCHArmorArkayKnightGauntletsRust,Arkay Knight Gauntlets (Rust),plugin,Heavy,Heavy,Heavy,0.0,100,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Arkay\ArkayGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x021B6BC6,zzzCHArmorAkavirGauntlets,Reman Shock Corps Gauntlets,plugin,Light,Light,Light,0.0,75,2.0,Hands,33,VendorItemArmor; PerkFistsDaedric; ArmorGauntlets; ArmorMaterialImperialLight; ArmorLight,0x0008F959; 0x0002C17B; 0x0006C0EF; 0x0006BBE0; 0x0006BBD3,ArmorMaterialImperialLight,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Akavir\AkavirGloveGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x021D0689,zzzCHArmorGorieusGauntlets,Gorieus Dragonmaster Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,200,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Gorieus\GorieusGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x022083DB,zzzCHArmorGorieusGauntlets_ebony,Gorieus Dragonrider Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,625,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Gorieus\GorieusGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x02209720,zzzCHArmorGorieusGauntlets_blood,Gorieus Dragonblood Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,175,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Gorieus\GorieusGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0220974E,zzzCHArmorGorieusGauntlets_blood_npc,Gorieus Dragonblood Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,175,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Gorieus\GorieusGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0220974F,zzzCHArmorGorieusGauntlets_ebony_npc,Gorieus Dragonrider Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,625,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Gorieus\GorieusGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0222D9FB,zzzCHArmorTowerGauntlets,Belharza Dragonmaster Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,200,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Tower\TowerGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0222ED3D,zzzCHArmorTowerGauntlets_blood,Belharza Dragonblood Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,175,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Tower\TowerGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x0222ED3E,zzzCHArmorTowerGauntlets_ebony,Belharza Dragonrider Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,150,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Tower\TowerGauntletsGND.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VIGILANT SEAE,1188,Vigilant.esm,D:\Wabbajack\modlists\DoD\mods\VIGILANT SEAE\Vigilant.esm,0x02234DE3,zzzCHArmorTowerGauntlets_blood_npc,Belharza Dragonblood Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,175,5.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; ArmorMaterialImperialHeavy,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x0006BBE2,ArmorMaterialImperialHeavy,ArmorGauntlets,VendorItemArmor,,,Armor\AoM\Tower\TowerGauntletsGND.nif,
